"STATION","NAME","DATE","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMSD","EMSN","EMXP","PRCP","SNOW"
"USC00172765","FARMINGTON, ME US","1976-03","10","7","31","5","5","29","12","0","0","43","19.0","1.57","3.22","31.0"
"USC00172765","FARMINGTON, ME US","1976-04","5","3","5","0","0","17","1","5","0","11","0.0","1.08","2.89","0.0"
"USC00172765","FARMINGTON, ME US","1976-05","14","12","0","0","0","4","0","9","0","0","0.0","1.17","5.82","0.0"
"USC00172765","FARMINGTON, ME US","1976-06","9","5","0","0","0","1","0","23","0","0","0.0","1.09","2.80","0.0"
"USC00172765","FARMINGTON, ME US","1976-07","20","15","0","0","0","0","0","24","0","0","0.0","1.19","8.33","0.0"
"USC00172765","FARMINGTON, ME US","1976-08","14","8","0","0","0","0","0","25","2","0","0.0","1.29","7.31","0.0"
"USC00172765","FARMINGTON, ME US","1976-09","8","4","0","0","0","4","0","12","0","0","0.0","1.41","2.75","0.0"
"USC00172765","FARMINGTON, ME US","1976-10","12","8","0","2","0","19","0","2","0","0","1.0","3.01","6.19","2.0"
"USC00172765","FARMINGTON, ME US","1976-11","7","5","3","3","0","28","3","0","0","2","3.0","0.63","2.27","5.0"
"USC00172765","FARMINGTON, ME US","1976-12","10","6","21","6","20","31","27","0","0","10","5.0","2.08","3.74","15.0"
"USC00172765","FARMINGTON, ME US","1977-01","8","5","31","8","21","31","28","0","0","39","14.0","1.61","3.88","38.0"
"USC00172765","FARMINGTON, ME US","1977-02","7","5","28","5","9","28","21","0","0","43","9.0","1.08","3.17","23.0"
"USC00172765","FARMINGTON, ME US","1977-03","11","7","31","3","0","28","3","1","0","42","7.0","2.33","5.80","14.0"
"USC00172765","FARMINGTON, ME US","1977-04","13","7","5","2","1","21","2","5","0","8","6.0","0.67","4.08","7.0"
"USC00172765","FARMINGTON, ME US","1977-05","5","4","0","0","0","7","0","15","3","0","0.0","0.65","1.19","0.0"
"USC00172765","FARMINGTON, ME US","1977-06","22","15","0","0","0","0","0","12","0","0","0.0","1.03","6.40","0.0"
"USC00172765","FARMINGTON, ME US","1977-07","5","2","0","0","0","0","0","29","3","0","0.0","0.39","0.87","0.0"
"USC00172765","FARMINGTON, ME US","1977-08","15","9","0","0","0","0","0","23","1","0","0.0","2.27","5.24","0.0"
"USC00172765","FARMINGTON, ME US","1977-09","14","8","0","0","0","1","0","8","0","0","0.0","2.33","7.04","0.0"
"USC00172765","FARMINGTON, ME US","1977-10","10","9","0","0","0","15","0","1","0","0","0.0","2.22","8.25","0.0"
"USC00172765","FARMINGTON, ME US","1977-11","16","8","4","3","0","23","2","0","0","1","1.0","0.99","3.95","3.0"
"USC00172765","FARMINGTON, ME US","1977-12","12","10","28","6","10","31","19","0","0","26","8.0","1.53","5.65","32.0"
"USC00172765","FARMINGTON, ME US","1978-01","12","10","31","9","14","31","26","0","0","45","13.0","2.09","8.72","41.0"
"USC00172765","FARMINGTON, ME US","1978-02","4","2","28","2","20","28","23","0","0","50","17.0","1.42","1.87","22.0"
"USC00172765","FARMINGTON, ME US","1978-03","11","6","31","8","5","31","10","0","0","32","5.0","1.42","3.75","14.9"
"USC00172765","FARMINGTON, ME US","1978-04","7","6","22","3","0","27","1","0","0","24","5.0","1.26","3.68","9.0"
"USC00172765","FARMINGTON, ME US","1978-05","9","6","0","0","0","8","0","16","2","0","0.0","1.42","3.08","0.0"
"USC00172765","FARMINGTON, ME US","1978-06","16","11","0","0","0","0","0","15","0","0","0.0","0.84","3.95","0.0"
"USC00172765","FARMINGTON, ME US","1978-07","8","4","0","0","0","0","0","25","1","0","0.0","0.71","1.55","0.0"
"USC00172765","FARMINGTON, ME US","1978-08","10","7","0","0","0","0","0","26","1","0","0.0","0.80","2.33","0.0"
"USC00172765","FARMINGTON, ME US","1978-09","8","2","0","0","0","19","0","11","0","0","0.0","0.21","0.59","0.0"
"USC00172765","FARMINGTON, ME US","1978-10","13","7","0","0","0","22","0","1","0","0","0.0","0.84","3.46","0.0"
"USC00172765","FARMINGTON, ME US","1978-11","10","4","7","4","5","27","10","0","0","12","7.0","0.67","2.07","14.0"
"USC00172765","FARMINGTON, ME US","1978-12","12","8","31","9","12","31","20","0","0","22","8.0","0.61","2.84","27.0"
"USC00172765","FARMINGTON, ME US","1979-01","19","16","31","10","15","30","21","0","0","40","10.0","1.93","9.24","44.0"
"USC00172765","FARMINGTON, ME US","1979-02","7","4","28","3","18","28","21","0","0","34","5.0","1.59","2.42","8.0"
"USC00172765","FARMINGTON, ME US","1979-03","16","10","26","1","0","27","5","0","0","31","2.0","0.95","4.78","2.0"
"USC00172765","FARMINGTON, ME US","1979-04","13","11","0","7","0","24","0","1","0","0","3.0","2.91","6.07","12.0"
"USC00172765","FARMINGTON, ME US","1979-05","16","11","0","0","0","5","0","4","1","0","0.0","1.68","7.95","0.0"
"USC00172765","FARMINGTON, ME US","1979-06","8","3","0","0","0","2","0","24","0","0","0.0","0.62","1.33","0.0"
"USC00172765","FARMINGTON, ME US","1979-07","11","6","0","0","0","0","0","28","0","0","0.0","0.94","2.65","0.0"
"USC00172765","FARMINGTON, ME US","1979-08","13","10","0","0","0","0","0","21","0","0","0.0","1.29","4.30","0.0"
"USC00172765","FARMINGTON, ME US","1979-09","7","5","0","0","0","8","0","13","0","0","0.0","1.51","2.98","0.0"
"USC00172765","FARMINGTON, ME US","1979-10","15","8","2","1","0","16","0","2","0","3","4.0","1.05","4.87","4.0"
"USC00172765","FARMINGTON, ME US","1979-11","14","6",,"0","0","26","1","0","0",,"0.0","1.08","4.01","0.0"
"USC00172765","FARMINGTON, ME US","1979-12","12","7","6","3","7","27","15","0","0","3","3.0","0.82","2.80","5.1"
"USC00172765","FARMINGTON, ME US","1980-01","7","4","10","3","10","31","25","0","0","4","4.0","0.41","1.12","7.0"
"USC00172765","FARMINGTON, ME US","1980-02","5","2","5","3","18","29","25","0","0","6","6.0","0.45","0.81","10.0"
"USC00172765","FARMINGTON, ME US","1980-03","13","11","13","5","7","30","11","0","0","11","7.0","0.79","3.61","16.0"
